,State,Year,Quarter,District,Registered_users,Region
3512,Odisha,2018,4,Ganjam,279943,Eastern Region
3513,Odisha,2018,4,Baleshwar,231913,Eastern Region
3514,Odisha,2018,4,Jajapur,201210,Eastern Region
3515,Odisha,2018,4,Sundargarh,166328,Eastern Region
3516,Odisha,2018,4,Puri,163528,Eastern Region
3517,Odisha,2018,4,Kendujhar,142222,Eastern Region
3518,Odisha,2018,4,Bhadrak,141565,Eastern Region
3519,Odisha,2018,4,Anugul,124644,Eastern Region
3520,Odisha,2019,1,Khordha,745457,Eastern Region
3521,Odisha,2019,1,Cuttack,372513,Eastern Region
3522,Odisha,2019,1,Ganjam,332190,Eastern Region
3523,Odisha,2019,1,Baleshwar,271095,Eastern Region
3524,Odisha,2019,1,Jajapur,236643,Eastern Region
3525,Odisha,2019,1,Sundargarh,198716,Eastern Region
3526,Odisha,2019,1,Puri,195690,Eastern Region
3527,Odisha,2019,1,Kendujhar,167750,Eastern Region
3528,Odisha,2019,1,Bhadrak,166600,Eastern Region
3529,Odisha,2019,1,Anugul,150627,Eastern Region
3530,Odisha,2019,2,Khordha,826007,Eastern Region
3531,Odisha,2019,2,Cuttack,417809,Eastern Region
3532,Odisha,2019,2,Ganjam,373530,Eastern Region
3533,Odisha,2019,2,Baleshwar,299757,Eastern Region
3534,Odisha,2019,2,Jajapur,260311,Eastern Region
3535,Odisha,2019,2,Sundargarh,226776,Eastern Region
3536,Odisha,2019,2,Puri,217206,Eastern Region
3537,Odisha,2019,2,Kendujhar,188657,Eastern Region
3538,Odisha,2019,2,Bhadrak,187084,Eastern Region
3539,Odisha,2019,2,Anugul,169261,Eastern Region
3540,Odisha,2019,3,Khordha,916565,Eastern Region
3541,Odisha,2019,3,Cuttack,472851,Eastern Region
3542,Odisha,2019,3,Ganjam,414068,Eastern Region
3543,Odisha,2019,3,Baleshwar,329289,Eastern Region
3544,Odisha,2019,3,Jajapur,290776,Eastern Region
3545,Odisha,2019,3,Sundargarh,253356,Eastern Region
3546,Odisha,2019,3,Puri,247141,Eastern Region
3547,Odisha,2019,3,Bhadrak,208757,Eastern Region
3548,Odisha,2019,3,Kendujhar,208218,Eastern Region
3549,Odisha,2019,3,Anugul,187022,Eastern Region
3550,Odisha,2019,4,Khordha,1014134,Eastern Region
3551,Odisha,2019,4,Cuttack,534970,Eastern Region
3552,Odisha,2019,4,Ganjam,469522,Eastern Region
3553,Odisha,2019,4,Baleshwar,377976,Eastern Region
3554,Odisha,2019,4,Jajapur,332074,Eastern Region
3555,Odisha,2019,4,Puri,285955,Eastern Region
3556,Odisha,2019,4,Sundargarh,284913,Eastern Region
3557,Odisha,2019,4,Bhadrak,243586,Eastern Region
3558,Odisha,2019,4,Kendujhar,234041,Eastern Region
3559,Odisha,2019,4,Anugul,211167,Eastern Region
3560,Odisha,2020,1,Khordha,1083466,Eastern Region
3561,Odisha,2020,1,Cuttack,578471,Eastern Region
3562,Odisha,2020,1,Ganjam,512643,Eastern Region
3563,Odisha,2020,1,Baleshwar,410789,Eastern Region
3564,Odisha,2020,1,Jajapur,359087,Eastern Region
3565,Odisha,2020,1,Sundargarh,313040,Eastern Region
3566,Odisha,2020,1,Puri,311477,Eastern Region
3567,Odisha,2020,1,Bhadrak,265259,Eastern Region
3568,Odisha,2020,1,Kendujhar,253988,Eastern Region
3569,Odisha,2020,1,Anugul,228339,Eastern Region
3570,Odisha,2020,2,Khordha,1152010,Eastern Region
3571,Odisha,2020,2,Cuttack,624922,Eastern Region
3572,Odisha,2020,2,Ganjam,560047,Eastern Region
3573,Odisha,2020,2,Baleshwar,445299,Eastern Region
3574,Odisha,2020,2,Jajapur,387797,Eastern Region
3575,Odisha,2020,2,Sundargarh,346937,Eastern Region
3576,Odisha,2020,2,Puri,338770,Eastern Region
3577,Odisha,2020,2,Bhadrak,289015,Eastern Region
3578,Odisha,2020,2,Kendujhar,277734,Eastern Region
3579,Odisha,2020,2,Anugul,248700,Eastern Region
3580,Odisha,2020,3,Khordha,1232760,Eastern Region
3581,Odisha,2020,3,Cuttack,676102,Eastern Region
3582,Odisha,2020,3,Ganjam,611699,Eastern Region
3583,Odisha,2020,3,Baleshwar,481741,Eastern Region
3584,Odisha,2020,3,Jajapur,417525,Eastern Region
3585,Odisha,2020,3,Sundargarh,381666,Eastern Region
3586,Odisha,2020,3,Puri,369877,Eastern Region
3587,Odisha,2020,3,Bhadrak,314312,Eastern Region
3588,Odisha,2020,3,Kendujhar,302384,Eastern Region
3589,Odisha,2020,3,Mayurbhanj,270844,Eastern Region
3590,Odisha,2020,4,Khordha,1323794,Eastern Region
3591,Odisha,2020,4,Cuttack,732786,Eastern Region
3592,Odisha,2020,4,Ganjam,669973,Eastern Region
3593,Odisha,2020,4,Baleshwar,520429,Eastern Region
3594,Odisha,2020,4,Jajapur,451339,Eastern Region
3595,Odisha,2020,4,Sundargarh,418311,Eastern Region
3596,Odisha,2020,4,Puri,402457,Eastern Region
3597,Odisha,2020,4,Bhadrak,342034,Eastern Region
3598,Odisha,2020,4,Kendujhar,328498,Eastern Region
3599,Odisha,2020,4,Mayurbhanj,295929,Eastern Region
3600,Odisha,2021,1,Khordha,1415897,Eastern Region
3601,Odisha,2021,1,Cuttack,784846,Eastern Region
3602,Odisha,2021,1,Ganjam,721311,Eastern Region
3603,Odisha,2021,1,Baleshwar,557273,Eastern Region
3604,Odisha,2021,1,Jajapur,484003,Eastern Region
3605,Odisha,2021,1,Sundargarh,450776,Eastern Region
3606,Odisha,2021,1,Puri,431553,Eastern Region
3607,Odisha,2021,1,Bhadrak,366825,Eastern Region
3608,Odisha,2021,1,Kendujhar,352967,Eastern Region
3609,Odisha,2021,1,Mayurbhanj,318465,Eastern Region
3610,Odisha,2021,2,Khordha,1511068,Eastern Region
3611,Odisha,2021,2,Cuttack,838924,Eastern Region
3612,Odisha,2021,2,Ganjam,772409,Eastern Region
3613,Odisha,2021,2,Baleshwar,596366,Eastern Region
3614,Odisha,2021,2,Jajapur,518570,Eastern Region
3615,Odisha,2021,2,Sundargarh,482937,Eastern Region
3616,Odisha,2021,2,Puri,462146,Eastern Region
3617,Odisha,2021,2,Bhadrak,392928,Eastern Region
3618,Odisha,2021,2,Kendujhar,379263,Eastern Region
3619,Odisha,2021,2,Mayurbhanj,342898,Eastern Region
3620,Odisha,2021,3,Khordha,1618171,Eastern Region
3621,Odisha,2021,3,Cuttack,900706,Eastern Region
3622,Odisha,2021,3,Ganjam,831869,Eastern Region
3623,Odisha,2021,3,Baleshwar,641826,Eastern Region
3624,Odisha,2021,3,Jajapur,558822,Eastern Region
3625,Odisha,2021,3,Sundargarh,520155,Eastern Region
3626,Odisha,2021,3,Puri,497069,Eastern Region
3627,Odisha,2021,3,Bhadrak,423068,Eastern Region
3628,Odisha,2021,3,Kendujhar,410049,Eastern Region
3629,Odisha,2021,3,Mayurbhanj,371425,Eastern Region
3630,Odisha,2021,4,Khordha,1725313,Eastern Region
3631,Odisha,2021,4,Cuttack,962341,Eastern Region
3632,Odisha,2021,4,Ganjam,889686,Eastern Region
3633,Odisha,2021,4,Baleshwar,685881,Eastern Region
3634,Odisha,2021,4,Jajapur,598043,Eastern Region
3635,Odisha,2021,4,Sundargarh,556973,Eastern Region
3636,Odisha,2021,4,Puri,531127,Eastern Region
3637,Odisha,2021,4,Bhadrak,452384,Eastern Region
3638,Odisha,2021,4,Kendujhar,440078,Eastern Region
3639,Odisha,2021,4,Mayurbhanj,399076,Eastern Region
3640,Odisha,2022,1,Khordha,1827307,Eastern Region
3641,Odisha,2022,1,Cuttack,1021526,Eastern Region
3642,Odisha,2022,1,Ganjam,946066,Eastern Region
3643,Odisha,2022,1,Baleshwar,728990,Eastern Region
3644,Odisha,2022,1,Jajapur,636291,Eastern Region
3645,Odisha,2022,1,Sundargarh,592346,Eastern Region
3646,Odisha,2022,1,Puri,564442,Eastern Region
3647,Odisha,2022,1,Bhadrak,481063,Eastern Region
3648,Odisha,2022,1,Kendujhar,469295,Eastern Region
3649,Odisha,2022,1,Mayurbhanj,426398,Eastern Region
3650,Odisha,2022,2,Khordha,1924289,Eastern Region
3651,Odisha,2022,2,Cuttack,1077286,Eastern Region
3652,Odisha,2022,2,Ganjam,999398,Eastern Region
3653,Odisha,2022,2,Baleshwar,769737,Eastern Region
3654,Odisha,2022,2,Jajapur,672209,Eastern Region
3655,Odisha,2022,2,Sundargarh,625606,Eastern Region
3656,Odisha,2022,2,Puri,595694,Eastern Region
3657,Odisha,2022,2,Bhadrak,507695,Eastern Region
3658,Odisha,2022,2,Kendujhar,496154,Eastern Region
3659,Odisha,2022,2,Mayurbhanj,451049,Eastern Region
3660,Odisha,2022,3,Khordha,2025108,Eastern Region
3661,Odisha,2022,3,Cuttack,1135881,Eastern Region
3662,Odisha,2022,3,Ganjam,1054407,Eastern Region
3663,Odisha,2022,3,Baleshwar,812109,Eastern Region
3664,Odisha,2022,3,Jajapur,709685,Eastern Region
3665,Odisha,2022,3,Sundargarh,658859,Eastern Region
3666,Odisha,2022,3,Puri,627710,Eastern Region
3667,Odisha,2022,3,Bhadrak,535581,Eastern Region
3668,Odisha,2022,3,Kendujhar,523219,Eastern Region
3669,Odisha,2022,3,Mayurbhanj,475312,Eastern Region
3670,Odisha,2022,4,Khordha,2124474,Eastern Region
3671,Odisha,2022,4,Cuttack,1190925,Eastern Region
3672,Odisha,2022,4,Ganjam,1105095,Eastern Region
3673,Odisha,2022,4,Baleshwar,850800,Eastern Region
3674,Odisha,2022,4,Jajapur,743948,Eastern Region
3675,Odisha,2022,4,Sundargarh,689753,Eastern Region
3676,Odisha,2022,4,Puri,657668,Eastern Region
3677,Odisha,2022,4,Bhadrak,560896,Eastern Region
3678,Odisha,2022,4,Kendujhar,547019,Eastern Region
3679,Odisha,2022,4,Mayurbhanj,495920,Eastern Region
3680,Puducherry,2018,1,Puducherry,42117,Southern Region
3681,Puducherry,2018,1,Karaikal,3628,Southern Region
3682,Puducherry,2018,1,Yanam,2500,Southern Region
3683,Puducherry,2018,1,Mahe,1073,Southern Region
3684,Puducherry,2018,2,Puducherry,55513,Southern Region
3685,Puducherry,2018,2,Karaikal,5393,Southern Region
3686,Puducherry,2018,2,Yanam,3232,Southern Region
3687,Puducherry,2018,2,Mahe,1442,Southern Region
3688,Puducherry,2018,3,Puducherry,68634,Southern Region
3689,Puducherry,2018,3,Karaikal,7174,Southern Region
3690,Puducherry,2018,3,Yanam,3926,Southern Region
3691,Puducherry,2018,3,Mahe,1812,Southern Region
3692,Puducherry,2018,4,Puducherry,92629,Southern Region
3693,Puducherry,2018,4,Karaikal,9578,Southern Region
3694,Puducherry,2018,4,Yanam,4901,Southern Region
3695,Puducherry,2018,4,Mahe,2386,Southern Region
3696,Puducherry,2019,1,Puducherry,112798,Southern Region
3697,Puducherry,2019,1,Karaikal,11549,Southern Region
3698,Puducherry,2019,1,Yanam,5814,Southern Region
3699,Puducherry,2019,1,Mahe,2898,Southern Region
3700,Puducherry,2019,2,Puducherry,132703,Southern Region
3701,Puducherry,2019,2,Karaikal,13827,Southern Region
3702,Puducherry,2019,2,Yanam,6485,Southern Region
3703,Puducherry,2019,2,Mahe,3443,Southern Region
3704,Puducherry,2019,3,Puducherry,150642,Southern Region
3705,Puducherry,2019,3,Karaikal,15875,Southern Region
3706,Puducherry,2019,3,Yanam,7342,Southern Region
3707,Puducherry,2019,3,Mahe,4009,Southern Region
3708,Puducherry,2019,4,Puducherry,173175,Southern Region
3709,Puducherry,2019,4,Karaikal,18134,Southern Region
3710,Puducherry,2019,4,Yanam,8287,Southern Region
3711,Puducherry,2019,4,Mahe,4696,Southern Region
3712,Puducherry,2020,1,Puducherry,195398,Southern Region
3713,Puducherry,2020,1,Karaikal,20775,Southern Region
3714,Puducherry,2020,1,Yanam,9266,Southern Region
3715,Puducherry,2020,1,Mahe,5469,Southern Region
3716,Puducherry,2020,2,Puducherry,215429,Southern Region
3717,Puducherry,2020,2,Karaikal,23612,Southern Region
3718,Puducherry,2020,2,Yanam,10164,Southern Region
3719,Puducherry,2020,2,Mahe,6395,Southern Region
3720,Puducherry,2020,3,Puducherry,239707,Southern Region
3721,Puducherry,2020,3,Karaikal,26910,Southern Region
3722,Puducherry,2020,3,Yanam,11054,Southern Region
3723,Puducherry,2020,3,Mahe,7502,Southern Region
3724,Puducherry,2020,4,Puducherry,267946,Southern Region
3725,Puducherry,2020,4,Karaikal,30982,Southern Region
3726,Puducherry,2020,4,Yanam,12131,Southern Region
3727,Puducherry,2020,4,Mahe,8567,Southern Region
3728,Puducherry,2021,1,Puducherry,290107,Southern Region
3729,Puducherry,2021,1,Karaikal,33876,Southern Region
3730,Puducherry,2021,1,Yanam,13005,Southern Region
3731,Puducherry,2021,1,Mahe,9291,Southern Region
3732,Puducherry,2021,2,Puducherry,309892,Southern Region
3733,Puducherry,2021,2,Karaikal,36328,Southern Region
3734,Puducherry,2021,2,Yanam,13854,Southern Region
3735,Puducherry,2021,2,Mahe,9887,Southern Region
3736,Puducherry,2021,3,Puducherry,332193,Southern Region
3737,Puducherry,2021,3,Karaikal,39011,Southern Region
3738,Puducherry,2021,3,Yanam,14823,Southern Region
3739,Puducherry,2021,3,Mahe,10582,Southern Region
3740,Puducherry,2021,4,Puducherry,354425,Southern Region
3741,Puducherry,2021,4,Karaikal,41695,Southern Region
3742,Puducherry,2021,4,Yanam,15809,Southern Region
3743,Puducherry,2021,4,Mahe,11238,Southern Region
3744,Puducherry,2022,1,Puducherry,375238,Southern Region
3745,Puducherry,2022,1,Karaikal,44201,Southern Region
3746,Puducherry,2022,1,Yanam,16747,Southern Region
3747,Puducherry,2022,1,Mahe,11865,Southern Region
3748,Puducherry,2022,2,Puducherry,394977,Southern Region
3749,Puducherry,2022,2,Karaikal,46573,Southern Region
3750,Puducherry,2022,2,Yanam,17644,Southern Region
3751,Puducherry,2022,2,Mahe,12469,Southern Region
3752,Puducherry,2022,3,Puducherry,415847,Southern Region
3753,Puducherry,2022,3,Karaikal,49034,Southern Region
3754,Puducherry,2022,3,Yanam,18606,Southern Region
3755,Puducherry,2022,3,Mahe,13083,Southern Region
3756,Puducherry,2022,4,Puducherry,436067,Southern Region
3757,Puducherry,2022,4,Karaikal,51364,Southern Region
3758,Puducherry,2022,4,Yanam,19579,Southern Region
3759,Puducherry,2022,4,Mahe,13639,Southern Region
3760,Punjab,2018,1,Ludhiana,168625,Northern Region
3761,Punjab,2018,1,Sas Nagar,121113,Northern Region
3762,Punjab,2018,1,Patiala,66507,Northern Region
3763,Punjab,2018,1,Amritsar,59685,Northern Region
3764,Punjab,2018,1,Jalandhar,57808,Northern Region
3765,Punjab,2018,1,Bathinda,52466,Northern Region
3766,Punjab,2018,1,Fazilka,44823,Northern Region
3767,Punjab,2018,1,Sangrur,37485,Northern Region
3768,Punjab,2018,1,Hoshiarpur,25348,Northern Region
3769,Punjab,2018,1,Gurdaspur,21372,Northern Region
3770,Punjab,2018,2,Ludhiana,230404,Northern Region
3771,Punjab,2018,2,Sas Nagar,161605,Northern Region
3772,Punjab,2018,2,Patiala,90123,Northern Region
3773,Punjab,2018,2,Amritsar,82735,Northern Region
3774,Punjab,2018,2,Jalandhar,79991,Northern Region
3775,Punjab,2018,2,Bathinda,70948,Northern Region
3776,Punjab,2018,2,Fazilka,60134,Northern Region
3777,Punjab,2018,2,Sangrur,50749,Northern Region
3778,Punjab,2018,2,Hoshiarpur,34576,Northern Region
3779,Punjab,2018,2,Gurdaspur,29910,Northern Region
3780,Punjab,2018,3,Ludhiana,296414,Northern Region
3781,Punjab,2018,3,Sas Nagar,201458,Northern Region
3782,Punjab,2018,3,Patiala,113902,Northern Region
3783,Punjab,2018,3,Amritsar,108935,Northern Region
3784,Punjab,2018,3,Jalandhar,104824,Northern Region
3785,Punjab,2018,3,Bathinda,88508,Northern Region
3786,Punjab,2018,3,Fazilka,73785,Northern Region
3787,Punjab,2018,3,Sangrur,64978,Northern Region
3788,Punjab,2018,3,Hoshiarpur,45862,Northern Region
3789,Punjab,2018,3,Gurdaspur,39920,Northern Region
3790,Punjab,2018,4,Ludhiana,378237,Northern Region
3791,Punjab,2018,4,Sas Nagar,250733,Northern Region
3792,Punjab,2018,4,Patiala,142989,Northern Region
3793,Punjab,2018,4,Amritsar,141933,Northern Region
3794,Punjab,2018,4,Jalandhar,135966,Northern Region
3795,Punjab,2018,4,Bathinda,109505,Northern Region
3796,Punjab,2018,4,Fazilka,89590,Northern Region
3797,Punjab,2018,4,Sangrur,82334,Northern Region
3798,Punjab,2018,4,Hoshiarpur,59684,Northern Region
3799,Punjab,2018,4,Gurdaspur,51644,Northern Region
3800,Punjab,2019,1,Ludhiana,454370,Northern Region
3801,Punjab,2019,1,Sas Nagar,298288,Northern Region
3802,Punjab,2019,1,Amritsar,171264,Northern Region
3803,Punjab,2019,1,Patiala,169872,Northern Region
3804,Punjab,2019,1,Jalandhar,164130,Northern Region
3805,Punjab,2019,1,Bathinda,128070,Northern Region
3806,Punjab,2019,1,Fazilka,104942,Northern Region
3807,Punjab,2019,1,Sangrur,97326,Northern Region
3808,Punjab,2019,1,Hoshiarpur,72128,Northern Region
3809,Punjab,2019,1,Gurdaspur,62502,Northern Region
3810,Punjab,2019,2,Ludhiana,528745,Northern Region
3811,Punjab,2019,2,Sas Nagar,343153,Northern Region
3812,Punjab,2019,2,Amritsar,206517,Northern Region
3813,Punjab,2019,2,Patiala,199960,Northern Region
3814,Punjab,2019,2,Jalandhar,195283,Northern Region
3815,Punjab,2019,2,Bathinda,145282,Northern Region
3816,Punjab,2019,2,Fazilka,118707,Northern Region
3817,Punjab,2019,2,Sangrur,111996,Northern Region
3818,Punjab,2019,2,Hoshiarpur,86022,Northern Region
3819,Punjab,2019,2,Gurdaspur,75170,Northern Region
3820,Punjab,2019,3,Ludhiana,601479,Northern Region
3821,Punjab,2019,3,Sas Nagar,385263,Northern Region
3822,Punjab,2019,3,Amritsar,238628,Northern Region
3823,Punjab,2019,3,Patiala,229488,Northern Region
3824,Punjab,2019,3,Jalandhar,225027,Northern Region
3825,Punjab,2019,3,Bathinda,162800,Northern Region
3826,Punjab,2019,3,Fazilka,132573,Northern Region
3827,Punjab,2019,3,Sangrur,127329,Northern Region
3828,Punjab,2019,3,Hoshiarpur,99272,Northern Region
3829,Punjab,2019,3,Gurdaspur,87043,Northern Region
3830,Punjab,2019,4,Ludhiana,671579,Northern Region
3831,Punjab,2019,4,Sas Nagar,422041,Northern Region
3832,Punjab,2019,4,Amritsar,268663,Northern Region
3833,Punjab,2019,4,Patiala,256911,Northern Region
3834,Punjab,2019,4,Jalandhar,251259,Northern Region
3835,Punjab,2019,4,Bathinda,180722,Northern Region
3836,Punjab,2019,4,Fazilka,149868,Northern Region
3837,Punjab,2019,4,Sangrur,143162,Northern Region
3838,Punjab,2019,4,Hoshiarpur,113296,Northern Region
3839,Punjab,2019,4,Gurdaspur,100393,Northern Region
3840,Punjab,2020,1,Ludhiana,756590,Northern Region
3841,Punjab,2020,1,Sas Nagar,460416,Northern Region
3842,Punjab,2020,1,Amritsar,303767,Northern Region
3843,Punjab,2020,1,Patiala,287330,Northern Region
3844,Punjab,2020,1,Jalandhar,282191,Northern Region
3845,Punjab,2020,1,Bathinda,200425,Northern Region
3846,Punjab,2020,1,Fazilka,168714,Northern Region
3847,Punjab,2020,1,Sangrur,161513,Northern Region
3848,Punjab,2020,1,Hoshiarpur,129693,Northern Region
3849,Punjab,2020,1,Gurdaspur,116534,Northern Region
3850,Punjab,2020,2,Ludhiana,853140,Northern Region
3851,Punjab,2020,2,Sas Nagar,498018,Northern Region
3852,Punjab,2020,2,Amritsar,343732,Northern Region
3853,Punjab,2020,2,Patiala,323801,Northern Region
3854,Punjab,2020,2,Jalandhar,320498,Northern Region
3855,Punjab,2020,2,Bathinda,222968,Northern Region
3856,Punjab,2020,2,Fazilka,188515,Northern Region
3857,Punjab,2020,2,Sangrur,183342,Northern Region
3858,Punjab,2020,2,Hoshiarpur,153462,Northern Region
3859,Punjab,2020,2,Gurdaspur,137571,Northern Region
3860,Punjab,2020,3,Ludhiana,944936,Northern Region
3861,Punjab,2020,3,Sas Nagar,540527,Northern Region
3862,Punjab,2020,3,Amritsar,383166,Northern Region
3863,Punjab,2020,3,Jalandhar,359980,Northern Region
3864,Punjab,2020,3,Patiala,358126,Northern Region
3865,Punjab,2020,3,Bathinda,245674,Northern Region
3866,Punjab,2020,3,Fazilka,208929,Northern Region
3867,Punjab,2020,3,Sangrur,204491,Northern Region
3868,Punjab,2020,3,Hoshiarpur,173002,Northern Region
3869,Punjab,2020,3,Gurdaspur,155619,Northern Region
3870,Punjab,2020,4,Ludhiana,1037696,Northern Region
3871,Punjab,2020,4,Sas Nagar,586500,Northern Region
3872,Punjab,2020,4,Amritsar,423283,Northern Region
3873,Punjab,2020,4,Jalandhar,396951,Northern Region
3874,Punjab,2020,4,Patiala,391658,Northern Region
3875,Punjab,2020,4,Bathinda,267808,Northern Region
3876,Punjab,2020,4,Fazilka,228837,Northern Region
3877,Punjab,2020,4,Sangrur,225211,Northern Region
3878,Punjab,2020,4,Hoshiarpur,191711,Northern Region
3879,Punjab,2020,4,Gurdaspur,173650,Northern Region
3880,Punjab,2021,1,Ludhiana,1121835,Northern Region
3881,Punjab,2021,1,Sas Nagar,631136,Northern Region
3882,Punjab,2021,1,Amritsar,456913,Northern Region
3883,Punjab,2021,1,Jalandhar,428704,Northern Region
3884,Punjab,2021,1,Patiala,421866,Northern Region
3885,Punjab,2021,1,Bathinda,288460,Northern Region
3886,Punjab,2021,1,Fazilka,247363,Northern Region
3887,Punjab,2021,1,Sangrur,243382,Northern Region
3888,Punjab,2021,1,Hoshiarpur,207567,Northern Region
3889,Punjab,2021,1,Gurdaspur,187933,Northern Region
3890,Punjab,2021,2,Ludhiana,1204126,Northern Region
3891,Punjab,2021,2,Sas Nagar,675022,Northern Region
3892,Punjab,2021,2,Amritsar,489463,Northern Region
3893,Punjab,2021,2,Jalandhar,459789,Northern Region
3894,Punjab,2021,2,Patiala,452152,Northern Region
3895,Punjab,2021,2,Bathinda,309805,Northern Region
3896,Punjab,2021,2,Fazilka,265874,Northern Region
3897,Punjab,2021,2,Sangrur,261746,Northern Region
3898,Punjab,2021,2,Hoshiarpur,223227,Northern Region
3899,Punjab,2021,2,Gurdaspur,201976,Northern Region
3900,Punjab,2021,3,Ludhiana,1296796,Northern Region
3901,Punjab,2021,3,Sas Nagar,723884,Northern Region
3902,Punjab,2021,3,Amritsar,525756,Northern Region
3903,Punjab,2021,3,Jalandhar,494582,Northern Region
3904,Punjab,2021,3,Patiala,486329,Northern Region
3905,Punjab,2021,3,Bathinda,333661,Northern Region
3906,Punjab,2021,3,Fazilka,287001,Northern Region
3907,Punjab,2021,3,Sangrur,282372,Northern Region
3908,Punjab,2021,3,Hoshiarpur,240996,Northern Region
3909,Punjab,2021,3,Gurdaspur,217927,Northern Region
3910,Punjab,2021,4,Ludhiana,1388951,Northern Region
3911,Punjab,2021,4,Sas Nagar,772068,Northern Region
3912,Punjab,2021,4,Amritsar,560687,Northern Region
3913,Punjab,2021,4,Jalandhar,528440,Northern Region
3914,Punjab,2021,4,Patiala,519356,Northern Region
3915,Punjab,2021,4,Bathinda,356940,Northern Region
3916,Punjab,2021,4,Fazilka,307291,Northern Region
3917,Punjab,2021,4,Sangrur,302394,Northern Region
3918,Punjab,2021,4,Hoshiarpur,257735,Northern Region
3919,Punjab,2021,4,Gurdaspur,232798,Northern Region
3920,Punjab,2022,1,Ludhiana,1476288,Northern Region
